uf,a1,a1.1,a2,a2.1.1,a2.1.2,a2.1.3,a3.1.1,a3.1.2,a3.1.3,a3.2.1,a3.2.2,a3.2.3,a3.3.1,a3.3.2,a3.3.3,a3.4.1,a3.4.2,a3.4.3,a4.1,a4.2,a4.3,a4outro,a5,a5outro,b1,b2.1,b2.2,b2.3,b2.4,b2.5,b2.6,b2.7,b2.8,b2.9,b2.10,b2.11,b2.12,b2.13,b2.1.1,b2.1.2,b2.2.1,b2.2.2,b2.3.1,b2.3.2,b2.4.1,b2.4.2,b2.5.1,b2.5.2,b2.6.1,b2.6.2,b2.7.1,b2.7.2,b2.8.1,b2.8.2,b2.9.1,b2.9.2,b2.10.1,b2.10.2,b2.11.1,b2.11.2,b2.12.1,b2.12.2,b2.13.1,b2.13.2,b2outro1,b2outro2,b2outro3,b2.14.1,b2.14.2,b2.15.1,b2.15.2,b2.16.1,b2.16.2,b2.17.1,b2.17.2,b3.1,b3.2,b3.3,b3.4,b3outro,b3.5,b3.1.1,b3.1.2,b3.1.3,b3.1.4,b3.1.5,b3.1.6,b3.1.7,b3.1.8,b3.1.9,b3.1.10,b3.1.11,b3.1out1,b3.1out2,b3.1out3,b3.1.12,b3.1.13,b3.1.14,b3.2.1,b3.2.2,b3.2.3,b3.2.4,b3.2.5,b3.2.6,b3.2.7,b3.2.8,b3.2.9,b3.2.10,b3.2.11,b3.2.12,b3.2.13,b3.2.14,b3.2.15,b3.2.16,b3.2.17,b3.2out1,b3.2out2,b3.2out3,b3.2.18,b3.2.19,b3.2.20,c1.1,c1.2,c1.3,c1.1.1,c111outr,c1.2.1,c2.1.1,c2.1.2,c2.2.1,c2.2.2,c2.3.1,c2.3.2,c2.4.1,c2.4.2,c2.out,c2.out1,c2.out2,c2.1.1.1,c2.1.1.2,c3.1,c3.2,c3.3,d1.1.1,d1.1.2,d1.1.3,d1.2.1,d1.2.2,d1.2.3,d1.1.1.1,d1.1.1.2,d1.1.2.1,d1.1.2.2,d1.1.3.1,d1.1.3.2,d1.1.4.1,d1.1.4.2,d1.1.5.1,d1.1.5.2,d1.1.6.1,d1.1.6.2,d1.1.7.1,d1.1.7.2,d1.1.8.1,d1.1.8.2,d1.1.9.1,d1.1.9.2,d1.1.10.1,d1.1.10.2,d1.1.11.1,d1.1.11.2,d1.1.12.1,d1.1.12.2,d1.1.13.1,d1.1.13.2,d1.1.14.1,d1.1.14.2,d1.1.15.1,d1.1.15.2,d1.1.16.1,d1.1.16.2,d1.1.17.1,d1.1.17.2,d1.1.18.1,d1.1.18.2,d1.1.19.1,d1.1.19.2,d1.1.20.1,d1.1.20.2,d1.1.21.1,d1.1.21.2,d1.1.22.1,d1.1.22.2,d1.1.23.1,d1.1.23.2,d1.1.24.1,d1.1.24.2,d1.1.25.1,d1.1.25.2,d1.1.26.1,d1.1.26.2,d2.1.1,d2.1.2,d2.2.1,d2.2.2,d2.3.1,d2.3.2,d2.4.1,d2.4.2,d2.5.1,d2.5.2,d2.6.1,d2.6.2,d2.7.1,d2.7.2,d3,d3.1,d3.2,d3.3,d3.4,d3.5,d3.6,d3.7,d3.8,d3.9,d3.10,d3.11,d3.12,d3.13,d3.14,d3.15,d3.16,d3.17,d3.18,d3.19,d3.20,d3.21,d3.22,d3.23,d3.24,d3.25,d3.26,d3.27,d3.28,d3.29,d3.30,d3.31,d3.32,d3.33,d3.34,d3.35,d3.36,d3.37,d3.38,d3.39,d3.40,d3.41,d4,d4.1,d4.2,d4.3,d4.4,d4.5,d4.6,d4.7,d4.8,d4.9,d4.10,d4.11,d4.12,d4.13,d4.14,d4.15,d4.16,d4.17,d4.18,d4.19,d4.20,d4.21,d4.22,d4.23,d4.24,d4.25,d4.26,d4.27,d4.28,d4.29,d4.30,d4.31,d4.32,d4.33,d4.34,d4.35,d4.36,d4.37,d4.38,d4.39,d4.40,d4.41,d4.42,d4.43,d4.44,d4.45,d4.46,d4.47,d4.48,d4.49,d4.50,d4.51,d4.52,d4.53,d4.54,d4.55,d4.56,d4.57,d4.58,d4.59,d4.60,d4.61,d4.62,d4.63,d4.64,d4.65,d4.66,d4.67,d4.68,d4.69,d4.70,d4.71,d4.72,d4.73,d4.74,d5.1,d5.2,d5.3,e1,e1.1.1.1,e1.1.1.2,e1.1.1.3,e1.1.2.1,e1.1.2.2,e1.1.2.3,e1.1.3.1,e1.1.3.2,e1.1.3.3,e1.1.4.1,e1.1.4.2,e1.1.4.3,e1.1.5.1,e1.1.5.2,e1.1.5.3,e2.1.1,e2.1.2,e2.2.1,e2.2.2,e3.1,e3.2,e3.3,e3.4,e3.5,e3.6,e3.7,e3.8,e3.9,e3.10,e3.11,e3.12,e3.13,e3.14,e3.15,e3.1.1,e3.1.2,e3.1.3,e3.1.4,e3.1outr,e4.1.1,e4.1.2,e4.2.1,e4.2.2,e4.3.1,e4.3.2,e4.4.1,e4.4.2,e4.5.1,e4.5.2,e4.6.1,e4.6.2,e4.7.1,e4.7.2,e4.8.1,e4.8.2,e4.9.1,e4.9.2,e4.10.1,e4.10.2,e4.11.1,e4.11.2,e4.12.1,e4.12.2,e4.13.1,e4.13.2,e4.14.1,e4.14.2,e4.15.1,e4.15.2,e5.1,e5.2,e5.3,e5.4,e5.5,e5.6,e5.7,e5.8,e5.9,e5.10,e5.11,e5outro1,e5outro2,e5outro3,e5.12,e5.13,e5.14,e6.1.1,e6.1.2,e6.1.3,e6.1.4,e6.1.5,e6.1.6,e6.1.7,e6.2.1,e6.2.2,e6.2.3,e6.2.4,e6.2.5,e6.2.6,e6.2.7,e6.3.1,e6.3.2,e6.3.3,e6.3.4,e6.3.5,e6.3.6,e6.3.7,e6.4.1,e6.4.2,e6.4.3,e6.4.4,e6.4.5,e6.4.6,e6.4.7,e6.5.1,e6.5.2,e6.5.3,e6.5.4,e6.5.5,e6.5.6,e6.5.7,e6.6.1,e6.6.2,e6.6.3,e6.6.4,e6.6.5,e6.6.6,e6.6.7,e6.7.1,e6.7.2,e6.7.3,e6.7.4,e6.7.5,e6.7.6,e6.7.7,e6.8.1,e6.8.2,e6.8.3,e6.8.4,e6.8.5,e6.8.6,e6.8.7,e6.9.1,e6.9.2,e6.9.3,e6.9.4,e6.9.5,e6.9.6,e6.9.7,e6.10.1,e6.10.2,e6.10.3,e6.10.4,e6.10.5,e6.10.6,e6.10.7,e6.11.1,e6.11.2,e6.11.3,e6.11.4,e6.11.5,e6.11.6,e6.11.7,e6.12.1,e6.12.2,e6.12.3,e6.12.4,e6.12.5,e6.12.6,e6.12.7,e6.13.1,e6.13.2,e6.13.3,e6.13.4,e6.13.5,e6.13.6,e6.13.7,e6.14.1,e6.14.2,e6.14.3,e6.14.4,e6.14.5,e6.14.6,e6.14.7,e6.15.1,e6.15.2,e6.15.3,e6.15.4,e6.15.5,e6.15.6,e6.15.7,e6.1.1.1,e6.1.2.1,e7.1.1,e7.1.2,e7.1.3,e7.1.4,e7.1.5,e7.1.6,e7.2.1,e7.2.2,e7.2.3,e7.2.4,e7.2.5,e7.2.6,e7.1.1.1,e7.1.1.2,e7.1.1.3,e7.1.1.4,e7.1.1.5,e7.1.1.6,e7.1.2.1,e7.1.2.2,e7.1.2.3,e7.1.2.4,e7.1.2.5,e7.1.2.6,e7.1.3.1,e7.1.3.2,e7.1.3.3,e7.1.3.4,e7.1.3.5,e7.1.3.6,e7.1.4.1,e7.1.4.2,e7.1.4.3,e7.1.4.4,e7.1.4.5,e7.1.4.6,e7.1.5.1,e7.1.5.2,e7.1.5.3,e7.1.5.4,e7.1.5.5,e7.1.5.6,e7.1.6.1,e7.1.6.2,e7.1.6.3,e7.1.6.4,e7.1.6.5,e7.1.6.6,e7.1.7.1,e7.1.7.2,e7.1.7.3,e7.1.7.4,e7.1.7.5,e7.1.7.6,e7.1.8.1,e7.1.8.2,e7.1.8.3,e7.1.8.4,e7.1.8.5,e7.1.8.6,e7.1.9.1,e7.1.9.2,e7.1.9.3,e7.1.9.4,e7.1.9.5,e7.1.9.6,e7.1.10.1,e7.1.10.2,e7.1.10.3,e7.1.10.4,e7.1.10.5,e7.1.10.6,e7.1.11.1,e7.1.11.2,e7.1.11.3,e7.1.11.4,e7.1.11.5,e7.1.11.6,e7.1.12.1,e7.1.12.2,e7.1.12.3,e7.1.12.4,e7.1.12.5,e7.1.12.6,e7.1.13.1,e7.1.13.2,e7.1.13.3,e7.1.13.4,e7.1.13.5,e7.1.13.6,e7.1.14.1,e7.1.14.2,e7.1.14.3,e7.1.14.4,e7.1.14.5,e7.1.14.6,e7.1.15.1,e7.1.15.2,e7.1.15.3,e7.1.15.4,e7.1.15.5,e7.1.15.6,e8.1.1,e8.1.2,e8.1.3,e8.1.4,e8.1.5,e8.1.6,e8.1.7,e8.1.8,e8.1.9,e8.1.10,e8.2.1,e8.2.2,e8.2.3,e8.2.4,e8.2.5,e8.2.6,e8.2.7,e8.2.8,e8.2.9,e8.2.10,e8.3.1,e8.3.2,e8.3.3,e8.3.4,e8.3.5,e8.3.6,e8.3.7,e8.3.8,e8.3.9,e8.3.10,e8.4.1,e8.4.2,e8.4.3,e8.4.4,e8.4.5,e8.4.6,e8.4.7,e8.4.8,e8.4.9,e8.4.10,e8.5.1,e8.5.2,e8.5.3,e8.5.4,e8.5.5,e8.5.6,e8.5.7,e8.5.8,e8.5.9,e8.5.10,e8.6.1,e8.6.2,e8.6.3,e8.6.4,e8.6.5,e8.6.6,e8.6.7,e8.6.8,e8.6.9,e8.6.10,e8.7.1,e8.7.2,e8.7.3,e8.7.4,e8.7.5,e8.7.6,e8.7.7,e8.7.8,e8.7.9,e8.7.10,e8.8.1,e8.8.2,e8.8.3,e8.8.4,e8.8.5,e8.8.6,e8.8.7,e8.8.8,e8.8.9,e8.8.10,e8.9.1,e8.9.2,e8.9.3,e8.9.4,e8.9.5,e8.9.6,e8.9.7,e8.9.8,e8.9.9,e8.9.10,e8.10.1,e8.10.2,e8.10.3,e8.10.4,e8.10.5,e8.10.6,e8.10.7,e8.10.8,e8.10.9,e8.10.10,e8.11.1,e8.11.2,e8.11.3,e8.11.4,e8.11.5,e8.11.6,e8.11.7,e8.11.8,e8.11.9,e8.11.10,e8.12.1,e8.12.2,e8.12.3,e8.12.4,e8.12.5,e8.12.6,e8.12.7,e8.12.8,e8.12.9,e8.12.10,e8.13.1,e8.13.2,e8.13.3,e8.13.4,e8.13.5,e8.13.6,e8.13.7,e8.13.8,e8.13.9,e8.13.10,e8.14.1,e8.14.2,e8.14.3,e8.14.4,e8.14.5,e8.14.6,e8.14.7,e8.14.8,e8.14.9,e8.14.10,e8.15.1,e8.15.2,e8.15.3,e8.15.4,e8.15.5,e8.15.6,e8.15.7,e8.15.8,e8.15.9,e8.15.10,e9.1.1,e9.1.2,e9.1.3,e9.1.4,e9.1.5,e9.1.6,e9.1.7,e9.2.1,e9.2.2,e9.2.3,e9.2.4,e9.2.5,e9.2.6,e9.2.7,e9.3.1,e9.3.2,e9.3.3,e9.3.4,e9.3.5,e9.3.6,e9.3.7,e9.4.1,e9.4.2,e9.4.3,e9.4.4,e9.4.5,e9.4.6,e9.4.7,e9.5.1,e9.5.2,e9.5.3,e9.5.4,e9.5.5,e9.5.6,e9.5.7,e9.6.1,e9.6.2,e9.6.3,e9.6.4,e9.6.5,e9.6.6,e9.6.7,e9.7.1,e9.7.2,e9.7.3,e9.7.4,e9.7.5,e9.7.6,e9.7.7,e9.8.1,e9.8.2,e9.8.3,e9.8.4,e9.8.5,e9.8.6,e9.8.7,e9.9.1,e9.9.2,e9.9.3,e9.9.4,e9.9.5,e9.9.6,e9.9.7,e9.10.1,e9.10.2,e9.10.3,e9.10.4,e9.10.5,e9.10.6,e9.10.7,e9.11.1,e9.11.2,e9.11.3,e9.11.4,e9.11.5,e9.11.6,e9.11.7,e9.12.1,e9.12.2,e9.12.3,e9.12.4,e9.12.5,e9.12.6,e9.12.7,e9.13.1,e9.13.2,e9.13.3,e9.13.4,e9.13.5,e9.13.6,e9.13.7,e9.14.1,e9.14.2,e9.14.3,e9.14.4,e9.14.5,e9.14.6,e9.14.7,e9.15.1,e9.15.2,e9.15.3,e9.15.4,e9.15.5,e9.15.6,e9.15.7,e11,e11.1,e12,e12.1,f1.1,f1.2,f1.2a,f1.3,f2.1,f2.2,f2.2a,f2.3,f3.1,f3.2,f3.3,f3.1.1,f4.1.1,f4.1.2,f4.1.3,f4.2.1,f4.2.2,f4.2.3,f4.3.1,f4.3.2,f4.3.3,f4.4.1,f4.4.2,f4.4.3,f5,f5.1.1,f5.1.2,f5.1.3,f5.2.1,f5.2.2,f5.2.3,f5.3.1,f5.3.2,f5.3.3,f5.4.1,f5.4.2,f5.4.3,f5.5.1,f5.5.2,f5.5.3,f5.6.1,f5.6.2,f5.6.3,f5.7.1,f5.7.2,f5.7.3,f5.8.1,f5.8.2,f5.8.3,f5.9.1,f5.9.2,f5.9.3,f6,f6.1,f6.2.1,f6.2.2,f6.2.3,f6.2.4,f6.2.5,f6.2.6,f6.2.7,f6.2.8,f6.2.9,f6.2.10,f6.2.11,f6.2.12,f6.2.13,f6.2.14,f6.2.15,f6.2.16,f6.2.17,f6.2.18,f6.2.19,f6.2.20,f6.2.21,f6.2.22,f6.2.23,f6.2.24,f6.2.25,f6.2.26,f6.2.27,f6.2.28,f6.2.29,f6.2.30,f6.2.31,f6.2out1,f6.2out2,f6.2out3,f7,f8.1,f8.2,f8.3,f8.4,f8.5,f8.6,f8.7,f8.8,f9.1,f9.2,f9.3,f9.4,f9.5,f9.6,f9.7,f9.8,f9.9,f9.10,f9.11,f9.12,f9.13,f9.14,f9.15,f9.16,f9.17,f9.18,f9.19,f9.20,f9.21,f9.22,f9.23,f9.24,f9.25,f9.26,f9.27,f9.28,f9.29,f9.30,f9.31,f9out1,f9out2,f9out3,f9.32,f9.33,f9.34,f10,f10.1,f10.2,f11,f11.1.1,f11.1.2,f11.1.3,f11.1.4,f11.1.1a,f11.1.2a,f11.1.3a,f11.1.4a,f11.1.4b,f12,f12.1.1,f12.1.2,f12.1.3,f12.1.4,f12.1.1a,f12.1.2a,f12.1.3a,f12.1.4a,f12.1.4b,f13,f13.1,f13.2,f13outro,f14,f14.1.1,f14.1.2,f14.1.3,f14.1.4,f14.1.1a,f14.1.2a,f14.1.3a,f14.1.4a,f14.1.4b,f15,f15.1,f15.2,f15.3,f15.4,f15.5,f15.6,f15.7,f15.8,f15.9,f15.10,f15.11,f15.12,f15.13,f15.14,f16.1,f16.2,f16.3,f16.4,f16.5,f16.6,f16.7,f16.8,f16.9,f16.10,g1,g2.1,g2.2,g2.3,g2.4,g2.5,g2.6,g2.7,g2.8,g2.9,g2.1.1,g2.1.2,g3,g4.1.1,g4.1.2,g4.2.1,g4.2.2,g4.3.1,g4.3.2,g4.4.1,g4.4.2,g4.5.1,g4.5.2,g4.1.1.1,g4.1.1.2,g4.1.1.3,g4.1.1.4,g4.1.1.5,g5.1,g5.2,g5.3,g5.4,g5.5,g5.6,g5.7,g5.8,g5.9,g5.1.1,g5.1.2,g5.1.3,g5.2.1,g5.2.2,g6.1,g6.2,g6.3,g6.4,g6.5,g6.6,g6.7,g6.8,g6.9,g6.10,g6.11,g6.12,g6outro,obs
AC,Sim,1991,12,5,5,7,5,5,7,0,0,0,1,0,1,1,0,0,Sim,Não,Não,---,"Sim, o serviço é administrado pelo próprio Corpo de Bombeiros",---,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,---,---,"9155152,7","8627678,71",---,---,---,---,"2657364,61","1712582,76",---,---,---,---,---,---,"4596935,13","1556645,46",180000,179670,---,---,"4739653,76","4131446,96",---,---,Fundo Amazônia,REM,Reconhecimento de Dívida Infraero,11190808,1836580,566370,0,"2657364,61","1712582,76",0,0,"82849341,11",0,"9656644,49",180000,-,0,70000,--,--,--,"2116400,69","58478,23","2232037,77","679704,17","600442,46","1233252,16","7291975,35",--,--,--,0,0,0,20148,--,"1741085,17",1620000,--,"59875,5","2901165,87","1741085,17",0,1178970,"64070,6",0,0,0,0,"28870,6","1621542,71",-,-,-,0,0,0,Registro informatizado,Registro informatizado,Registro informatizado,O sistema é unificado (é o mesmo sistema) com os da PM e da PC,---,Atende toda a Unidade Federativa,"O sistema ou funcionalidade existe, mas está sendo usado em apenas algumas unidades","O sistema ou funcionalidade existe, mas está sendo usado em apenas algumas unidades",O sistema ou funcionalidade existe e está sendo usado em todas as unidades,O sistema ou funcionalidade existe e está sendo usado em todas as unidades,O sistema ou funcionalidade existe e está sendo usado em todas as unidades,O sistema ou funcionalidade existe e está sendo usado em todas as unidades,"O sistema ou funcionalidade existe, mas está sendo usado em apenas algumas unidades","O sistema ou funcionalidade existe, mas está sendo usado em apenas algumas unidades",---,O sistema ou funcionalidade existe e está sendo usado em todas as unidades,O sistema ou funcionalidade existe e está sendo usado em todas as unidades,Não,Não,5,5,7,0,0,0,0,0,0,0,---,0,---,0,---,0,---,12,---,0,---,0,0,30,---,0,---,25,---,9,---,0,---,0,---,6,---,27,---,0,---,0,---,0,---,0,---,0,---,1,---,0,---,0,---,0,---,5,0,5,---,62,---,2,---,26,---,1,---,0,---,1,1,1,---,---,900,700,700,667,40,756,0,800,950,0,650,700,750,45,45,45,45,0,45,45,0,0,0,0,663,0,0,10,0,0,0,0,0,33,20,0,0,0,0,0,667,---,10,28,6,27,9,0,0,0,0,170,0,76,80,27,3,0,0,122,0,10,36,110,2,0,0,0,0,76,45,18,14,45,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,2,2,0,6,8,2,0,0,0,0,45,33,2,2,170,1,12,0,4,0,0,0,0,633,330,-,254,-,-,-,-,-,-,0,-,0,32,-,17,490,94,44,5,3,0,0,26,47,24,0,0,31,1,0,269,0,232,0,Sim,Sim,Sim,Não,---,3,0,0,0,0,0,23,3,35,12,21,3,0,0,0,0,27,4,1,0,0,0,239,30,0,0,185,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,47,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,242,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,1,0,0,0,0,0,0,0,Ensino Superior (qualquer área de formação),Ensino Superior (qualquer área de formação),---,---,---,---,---,534,---,---,---,---,---,99,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,-,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2,5,12,1,2,4,---,---,---,---,3,11,21,6,1,1,4,---,---,---,---,1,12,8,3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,8,19,4,---,---,---,---,---,---,---,1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,22,124,93,29,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,20,---,---,---,6,---,20,9,12,---,6,---,---,---,---,24,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,31,---,---,---,---,---,---,1,---,---,---,---,---,---,---,---,---,---,---,---,50,218,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,Não,---,Não,---,Nesta Unidade Federativa,É da Secretaria de Segurança Pública ou da Secretaria de Defesa Social,---,centro integrado de ensino e pesquisa em segurança publica,Nesta Unidade Federativa,É da Secretaria de Segurança Pública ou da Secretaria de Defesa Social,---,centro integrado de ensino e pesquisa em segurança publica,-,-,-,Não,Sim,Acima de 1201h,Graduação,Não,---,---,Sim,Entre 801h e 1200h,Pós-Graduação latu sensu (carga horária igual ou superior a 360 horas-aula),Sim,Acima de 1201h,Livre,Sim,Não,---,---,Sim,16,Pós-Graduação latu sensu (carga horária igual ou superior a 360 horas-aula),Sim,67,Pós-Graduação latu sensu (carga horária igual ou superior a 360 horas-aula),Sim,9,Pós-Graduação latu sensu (carga horária igual ou superior a 360 horas-aula),Não,---,---,Não,---,---,Não,---,---,Não,---,---,Não,---,---,"Sim, e é obrigatória a parte dos integrantes do CBM",Não há periodicidade,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,---,---,---,Sim,Sim,Não,Não,Não,Não,Não,Não,criterio de habilidade,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,5,0,0,0,0,0,1,0,0,0,0,8,1,-,-,-,-,-,-,Sim,Inferior a 6 meses,Sim,"Sim, mas somente de Psicologia",Sim,Não,Não,Não,700,---,---,---,---,Sim,Não,Não,Sim,Não,---,---,800,---,---,Não,-,-,---,Sim,Não,Não,Sim,Não,---,---,---,---,---,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,1,0,0,0,24832,1208,81,2,0,0,2552,125,69,0,00:10:00,00:10:00,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,"Lei 1.137/94, regulamentada pelo Decreto Estadual n. 3867/2019.","Lei 1.137/94, regulamentada pelo Decreto Estadual n. 3867/2019.","Lei 1.137/94, regulamentada pelo Decreto Estadual n. 3867/2019.","Lei 1.137/94, regulamentada pelo Decreto Estadual n. 3867/2019.","Lei 1.137/94, regulamentada pelo Decreto Estadual n. 3867/2019.",6478,61,30,14,0,2,112,0,0,649,649,391,3781,3781,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,---,---
